"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.461161776E0,1.300000027E-2,-1.200000010E-2,-7.800000161E-2,7.998124943E-2
1.466128790E0,-1.300000027E-2,-2.500000037E-2,-3.700000048E-2,4.650806447E-2
1.471095636E0,1.300000027E-2,6.899999827E-2,-7.800000161E-2,1.049476061E-1
1.476062439E0,1.300000027E-2,1.000000047E-3,-2.400000021E-2,2.731300088E-2
1.481029439E0,-5.400000140E-2,1.400000043E-2,1.600000076E-2,5.803447413E-2
1.485996285E0,1.300000027E-2,-2.500000037E-2,-2.400000021E-2,3.701351153E-2
1.490963035E0,-5.400000140E-2,4.199999943E-2,-9.200000018E-2,1.146472858E-1
1.495929805E0,-2.500000037E-2,1.300000027E-2,-1.330000013E-1,1.359521989E-1
1.500896882E0,-9.999999776E-3,-2.700000070E-2,-3.700000048E-2,4.688283341E-2
1.505863636E0,-6.400000304E-2,-1.300000027E-2,-1.190000027E-1,1.357424070E-1
1.510830405E0,5.799999833E-2,2.700000070E-2,-5.099999905E-2,8.181686713E-2
1.515797391E0,3.000000026E-3,-1.200000010E-2,-1.330000013E-1,1.335739509E-1
1.520764237E0,1.700000092E-2,4.199999943E-2,-1.330000013E-1,1.405062288E-1
1.525731237E0,5.900000036E-2,-7.999999821E-2,-7.800000161E-2,1.263526810E-1
1.530698021E0,4.999999888E-3,-2.500000037E-2,-9.999999776E-3,2.738612811E-2
1.535664867E0,2.999999933E-2,5.200000107E-2,-2.400000021E-2,6.465292013E-2
1.540631636E0,-5.000000075E-2,-1.600000076E-2,1.600000076E-2,5.488169206E-2
1.545598371E0,-5.000000075E-2,3.799999878E-2,-9.200000018E-2,1.113912026E-1
1.550565371E0,5.799999833E-2,-2.000000095E-3,-7.800000161E-2,9.722139712E-2
