"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.929112230E-1,4.600000009E-2,-1.300000027E-2,-9.200000018E-2,1.036773845E-1
9.978779920E-1,-8.000000380E-3,-1.300000027E-2,-1.459999979E-1,1.467957744E-1
1.002844530E0,5.900000036E-2,0.000000000E0,-5.099999905E-2,7.798717808E-2
1.007811199E0,-5.799999833E-2,3.799999878E-2,-6.400000304E-2,9.436100944E-2
1.012777737E0,-8.500000089E-2,5.099999905E-2,-5.099999905E-2,1.114764547E-1
1.017744520E0,-8.500000089E-2,3.799999878E-2,-1.049999967E-1,1.403353105E-1
1.022711213E0,8.999999613E-3,-2.000000095E-3,-9.999999776E-3,1.360147010E-2
1.027677751E0,-3.000000026E-3,-3.999999911E-2,3.000000026E-3,4.022436984E-2
1.032644448E0,2.300000004E-2,-1.300000027E-2,-1.049999967E-1,1.082728005E-1
1.037610987E0,2.300000004E-2,1.400000043E-2,-5.099999905E-2,5.767148270E-2
1.042577679E0,-2.999999933E-2,9.499999881E-2,-5.099999905E-2,1.119196124E-1
1.047544444E0,-5.400000140E-2,1.300000027E-2,-3.700000048E-2,6.673829630E-2
1.052510982E0,-6.700000167E-2,2.600000054E-2,-9.999999776E-3,7.256032144E-2
1.057477669E0,4.100000113E-2,3.999999911E-2,-6.499999762E-2,8.663717280E-2
1.062444208E0,-3.999999911E-2,8.100000024E-2,1.600000076E-2,9.174420958E-2
1.067410977E0,2.500000037E-2,2.500000037E-2,-1.330000013E-1,1.376190408E-1
1.072377415E0,-1.499999966E-2,7.900000364E-2,-1.330000013E-1,1.554187920E-1
1.077344184E0,-8.299999684E-2,5.200000107E-2,-1.049999967E-1,1.435896894E-1
1.082310953E0,-1.499999966E-2,-2.899999917E-2,-7.800000161E-2,8.455767377E-2
1.087277655E0,-1.400000043E-2,2.300000004E-2,3.000000026E-3,2.709243463E-2
1.092244194E0,-1.400000043E-2,-3.099999949E-2,-1.599999964E-1,1.635756670E-1
1.097210895E0,-6.800000370E-2,2.300000004E-2,-2.400000021E-2,7.569016128E-2
1.102177434E0,-6.800000370E-2,-4.000000190E-3,-9.200000018E-2,1.144727065E-1
1.107144126E0,1.099999994E-2,2.099999972E-2,-1.049999967E-1,1.076429250E-1
1.112110905E0,-1.000000047E-3,-4.999999888E-3,-9.200000018E-2,9.214119617E-2
1.117077674E0,-2.899999917E-2,-1.899999939E-2,-2.400000021E-2,4.216633655E-2
1.122044155E0,2.500000037E-2,-4.999999888E-3,3.000000026E-3,2.567099565E-2
1.127010693E0,-5.299999937E-2,4.500000179E-2,-1.049999967E-1,1.259325193E-1
1.131977463E0,2.899999917E-2,-2.199999988E-2,-7.800000161E-2,8.607554936E-2
1.136944150E0,-2.500000037E-2,-6.300000101E-2,-5.099999905E-2,8.482334613E-2
1.141910689E0,5.600000173E-2,4.000000190E-3,-2.400000021E-2,6.105735177E-2
1.146877458E0,1.400000043E-2,-8.000000380E-3,-7.800000161E-2,7.964923270E-2
1.151843962E0,0.000000000E0,-8.000000380E-3,7.100000232E-2,7.144928506E-2
1.156810732E0,2.700000070E-2,-8.000000380E-3,-7.800000161E-2,8.292768111E-2
1.161777424E0,-2.600000054E-2,1.799999923E-2,-7.800000161E-2,8.416650314E-2
1.166744179E0,-2.500000037E-2,-8.000000380E-3,-5.099999905E-2,5.735852097E-2
1.171710718E0,-1.099999994E-2,4.999999888E-3,-1.599999964E-1,1.604555978E-1
1.176677400E0,1.600000076E-2,4.600000009E-2,-6.499999762E-2,8.122191652E-2
1.181643938E0,-3.799999878E-2,4.999999888E-3,3.000000026E-3,3.844476435E-2
1.186610631E0,-8.600000292E-2,4.999999888E-3,-7.800000161E-2,1.162110182E-1
1.191577410E0,-1.799999923E-2,-2.199999988E-2,-3.700000048E-2,4.665833261E-2
1.196544179E0,-8.600000292E-2,-8.000000380E-3,-6.499999762E-2,1.080971794E-1
1.201510718E0,-4.500000179E-2,1.799999923E-2,1.600000076E-2,5.103920216E-2
1.206477184E0,-5.499999970E-2,-7.000000216E-3,2.000000095E-3,5.547972576E-2
1.211443953E0,2.700000070E-2,-2.099999972E-2,-6.499999762E-2,7.345066178E-2
1.216410434E0,-4.100000113E-2,3.299999982E-2,-1.469999999E-1,1.561377598E-1
1.221377203E0,-1.300000027E-2,4.999999888E-3,-9.200000018E-2,9.304837472E-2
1.226343896E0,0.000000000E0,-7.000000216E-3,-1.330000013E-1,1.331840845E-1
