"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.331304770E0,7.000000216E-3,-5.099999905E-2,-1.729999930E-1,1.804965304E-1
1.336271847E0,8.799999952E-2,3.000000026E-3,-5.000000075E-2,1.012570985E-1
1.341238924E0,4.800000042E-2,5.799999833E-2,9.799999744E-2,1.235799310E-1
1.346206232E0,-8.799999952E-2,1.700000092E-2,-7.800000161E-2,1.188149831E-1
1.351173068E0,-1.799999923E-2,-8.999999613E-3,-1.459999979E-1,1.473804578E-1
1.356140376E0,-1.799999923E-2,-3.599999845E-2,-9.999999776E-3,4.147288097E-2
1.361107434E0,2.199999988E-2,-1.040000021E-1,7.100000232E-2,1.278319239E-1
1.366074511E0,-3.200000152E-2,-3.599999845E-2,-1.319999993E-1,1.405133438E-1
1.371041588E0,1.999999955E-2,-5.900000036E-2,3.000000026E-3,6.236986471E-2
1.376008750E0,-1.999999955E-2,-8.600000292E-2,-1.319999993E-1,1.588080612E-1
1.380975751E0,7.000000216E-3,3.599999845E-2,-1.049999967E-1,1.112204981E-1
1.385942909E0,7.500000298E-2,2.199999988E-2,-2.300000004E-2,8.147392493E-2
1.390909986E0,3.200000152E-2,5.900000036E-2,-9.099999815E-2,1.130751953E-1
1.395877063E0,-4.580000043E-1,-1.562000036E0,8.610000014E-1,1.841447561E0
1.400844121E0,4.500000179E-2,-1.230000034E-1,-1.059200001E1,1.059280974E1
1.405811198E0,1.799999923E-2,-9.700000286E-2,-9.256999969E0,9.257525665E0
1.410778506E0,-4.899999872E-2,1.202900028E1,6.839199829E1,6.944180786E1
1.415745583E0,1.150000021E-1,-1.161000013E0,-3.288999939E1,3.291068528E1
1.420712660E0,3.700000048E-2,-2.720000148E-1,-9.911999702E0,9.915800074E0
1.425679737E0,-3.470000029E-1,5.299999937E-2,-8.359000206E0,8.366367339E0
1.430646804E0,3.160000145E-1,1.250000000E-1,-9.951999664E0,9.957799874E0
1.435613880E0,-1.609999985E-1,-3.200000152E-2,-9.760000229E0,9.761380510E0
1.440580986E0,-2.870000005E-1,0.000000000E0,-9.868000031E0,9.872172689E0
1.445548063E0,1.180000007E-1,1.270000041E-1,-9.786000252E0,9.787535641E0
1.450515217E0,-2.919999957E-1,-8.399999887E-2,-9.770999908E0,9.775722951E0
