"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.448065688E0,2.639999986E-1,4.410000145E-1,-5.920000076E-1,7.839904471E-1
1.453032842E0,1.580000073E-1,5.529999733E-1,1.040000021E-1,5.844561345E-1
1.458000150E0,1.030000001E-1,4.530000091E-1,5.130000114E-1,6.920888816E-1
1.462967304E0,-4.500000179E-2,6.710000038E-1,-3.980000019E-1,7.814537778E-1
1.467934577E0,-1.679999977E-1,6.700000167E-1,9.219999909E-1,1.152045140E0
1.472901731E0,-3.089999855E-1,7.649999857E-1,-1.640000045E-1,8.411908051E-1
1.477868808E0,-2.240000069E-1,6.489999890E-1,2.989999950E-1,7.488511106E-1
1.482836116E0,-4.140000045E-1,5.540000200E-1,2.989999950E-1,7.534673337E-1
1.487803270E0,-4.819999933E-1,5.669999719E-1,-6.129999757E-1,9.641482935E-1
1.492770659E0,-6.010000110E-1,4.729999900E-1,-6.380000114E-1,9.959789246E-1
1.497737736E0,-5.130000114E-1,5.649999976E-1,-7.999999821E-2,7.673291398E-1
1.502705044E0,-5.680000186E-1,3.600000143E-1,6.409999728E-1,9.290344432E-1
1.507672410E0,-4.580000043E-1,3.190000057E-1,-1.332999945E0,1.445134547E0
1.512639563E0,-4.679999948E-1,2.380000055E-1,6.420000196E-1,8.293563907E-1
1.517606640E0,-2.870000005E-1,4.950000048E-1,-4.199999869E-1,7.097844701E-1
1.522574025E0,-2.879999876E-1,3.589999974E-1,7.779999971E-1,9.039408092E-1
1.527541333E0,-2.730000019E-1,6.309999824E-1,-4.199999869E-1,8.056611991E-1
1.532508395E0,-1.410000026E-1,5.289999843E-1,3.039999902E-1,6.262092128E-1
1.537475548E0,-9.899999946E-2,5.929999948E-1,-2.259999961E-1,6.422818633E-1
1.542442933E0,-1.400000006E-1,6.610000134E-1,1.819999963E-1,6.997463944E-1
1.547410217E0,-1.529999971E-1,1.710000038E-1,6.169999838E-1,6.582848779E-1
